Timestamp,EPC,Antenna,RSSI,Channel,Address
1560957847267786,E2000019510802011320B0CC,4,-68,866.9,SpeedwayR-12-CB-07.local
1560957847270897,E2000019510802091320B910,4,-61,866.9,SpeedwayR-12-CB-07.local
1560957847302271,E200001951080047132014DB,1,-64.5,866.9,SpeedwayR-12-CB-07.local
1560957847304635,E20000195108006813202666,1,-61.5,866.9,SpeedwayR-12-CB-07.local
1560957847336465,E200001951080047132014DB,2,-60,866.9,SpeedwayR-12-CB-07.local
1560957847371627,E2000019510802011320B0CC,3,-69.5,866.9,SpeedwayR-12-CB-07.local
1560957847405919,E2000019510802011320B0CC,4,-67.5,866.9,SpeedwayR-12-CB-07.local
1560957847407531,E2000019510802091320B910,4,-67,866.9,SpeedwayR-12-CB-07.local
1560957847440600,E2000019510802051320B90E,1,-69,866.9,SpeedwayR-12-CB-07.local
1560957847442951,E20000195108006813202666,1,-60.5,866.9,SpeedwayR-12-CB-07.local
1560957847472287,E200001951080047132014DB,2,-61,866.9,SpeedwayR-12-CB-07.local
1560957847509032,E2000019510802011320B0CC,3,-69.5,866.9,SpeedwayR-12-CB-07.local
1560957847539219,E2000019510802091320B910,4,-68,866.9,SpeedwayR-12-CB-07.local
1560957847542593,E2000019510802011320B0CC,4,-64.5,866.9,SpeedwayR-12-CB-07.local
1560957847574221,E2000019510802051320B90E,1,-68.5,866.9,SpeedwayR-12-CB-07.local
1560957847578206,E20000195108006813202666,1,-60,866.9,SpeedwayR-12-CB-07.local
1560957847610976,E200001951080047132014DB,2,-65.5,866.9,SpeedwayR-12-CB-07.local
1560957847642816,E2000019510802011320B0CC,3,-68,866.9,SpeedwayR-12-CB-07.local
1560957847679153,E2000019510802091320B910,4,-64.5,866.9,SpeedwayR-12-CB-07.local
1560957847680695,E2000019510802011320B0CC,4,-65,866.9,SpeedwayR-12-CB-07.local
1560957847707609,E2000019510802051320B90E,1,-66.5,866.9,SpeedwayR-12-CB-07.local
1560957847708722,E20000195108006813202666,1,-58,866.9,SpeedwayR-12-CB-07.local
1560957847743574,E20000195108007213202668,2,-66,866.9,SpeedwayR-12-CB-07.local
1560957847776638,E2000019510802011320B0CC,3,-67,866.9,SpeedwayR-12-CB-07.local
1560957847809364,E2000019510802011320B0CC,4,-65,866.9,SpeedwayR-12-CB-07.local
1560957847810418,E2000019510802091320B910,4,-65.5,866.9,SpeedwayR-12-CB-07.local
1560957847841389,E2000019510802051320B90E,1,-62.5,866.9,SpeedwayR-12-CB-07.local
1560957847843396,E20000195108006813202666,1,-57,866.9,SpeedwayR-12-CB-07.local
1560957847876948,E200001951080047132014DB,2,-62,866.9,SpeedwayR-12-CB-07.local
1560957847877994,E2000019510802091320B910,2,-68.5,866.9,SpeedwayR-12-CB-07.local
1560957847912912,E2000019510802091320B910,3,-68,866.9,SpeedwayR-12-CB-07.local
1560957847946390,E2000019510802091320B910,4,-67,866.9,SpeedwayR-12-CB-07.local
1560957847971396,E2000019510802051320B90E,1,-62,866.9,SpeedwayR-12-CB-07.local
1560957847973291,E2000019510802091320B910,1,-68,866.9,SpeedwayR-12-CB-07.local
1560957847975015,E20000195108006813202666,1,-61,866.9,SpeedwayR-12-CB-07.local
1560957848004871,E200001951080047132014DB,2,-63.5,866.9,SpeedwayR-12-CB-07.local
1560957848038103,E2000019510802091320B910,3,-64.5,866.9,SpeedwayR-12-CB-07.local
1560957848064739,E2000019510802091320B910,4,-66,866.9,SpeedwayR-12-CB-07.local
1560957848096671,E2000019510802091320B910,1,-69,866.9,SpeedwayR-12-CB-07.local
1560957848099264,E20000195108006813202666,1,-62.5,866.9,SpeedwayR-12-CB-07.local
1560957848102668,E2000019510802051320B90E,1,-66.5,866.9,SpeedwayR-12-CB-07.local
1560957848132298,E200001951080047132014DB,2,-65,866.9,SpeedwayR-12-CB-07.local
1560957848136026,E2000019510802091320B910,2,-67,866.9,SpeedwayR-12-CB-07.local
1560957848164433,E2000019510802091320B910,3,-63.5,866.9,SpeedwayR-12-CB-07.local
1560957848167242,E2000019510802011320B0CC,3,-69.5,866.9,SpeedwayR-12-CB-07.local
1560957848194203,E2000019510802091320B910,4,-66,866.9,SpeedwayR-12-CB-07.local
1560957848218169,E20000195108006813202666,1,-62,866.9,SpeedwayR-12-CB-07.local
1560957848219699,E2000019510802051320B90E,1,-69,866.9,SpeedwayR-12-CB-07.local
1560957848254181,E2000019510802091320B910,2,-68,866.9,SpeedwayR-12-CB-07.local
1560957848256127,E200001951080047132014DB,2,-63,866.9,SpeedwayR-12-CB-07.local
1560957848288132,E2000019510802011320B0CC,3,-67,866.9,SpeedwayR-12-CB-07.local
1560957848290254,E2000019510802091320B910,3,-64.5,866.9,SpeedwayR-12-CB-07.local
1560957848320886,E2000019510802091320B910,4,-63.5,866.9,SpeedwayR-12-CB-07.local
